,Gene_ID,Comparison,NR ID,NT ID,KO Name,Swissprot ID,PFAM ID,KOG ID,Hit1_acc,,,,,,
2580,PGSC0003DMG400009992,Cv111,XP_006342156.1,XM_006342094.2,GAPA,P12859,PF02800//PF06440//PF00044,KOG0657,G3PB_PEA,,,,,,
2581,PGSC0003DMG400016317,Cv111,XP_006350661.1,HG975518.1,IAA,P33077,PF02309,--,IAA4_ARATH,,,,,,
2582,Novel01627,Cv111,XP_006338605.1,XM_015307445.1,--,--,PF00874,--,-,,,,,,
2583,PGSC0003DMG400005592,Cv111,XP_004249129.1,XM_015304094.1,--,Q8K9J5,PF00106,KOG0725,FABG_BUCAP,,,,,,
2584,PGSC0003DMG400003527,Cv111,XP_004232433.1,XM_006340599.2,--,Q38834,PF00004//PF13855//PF00931,--,R13L4_ARATH,,,,,,
2585,PGSC0003DMG400000236,Cv111,XP_006339732.1,XM_006339670.2,--,O42901,PF04061,KOG3319,YBA9_SCHPO,,,,,,
2586,PGSC0003DMG400009130,Cv111,XP_006350541.1,XM_006350479.2,"clpX, CLPX",Q9FK07,PF00270//PF00158//PF00437//PF05496//PF07724//PF07728//PF10662//PF02367//PF01695//PF00910//PF00493//PF00004//PF00005//PF14532,KOG0740,CLPX1_ARATH,,,,,,
2587,PGSC0003DMG400000332,Cv111,XP_009622983.1,XM_006353483.2,--,Q9M2U3,PF04827,--,ALPL_ARATH,,,,,,
2588,PGSC0003DMG400029237,Cv111,XP_006367890.1,XM_006367828.2,--,Q9LMA8,--,--,TI10A_ARATH,,,,,,
2589,PGSC0003DMG400002890,Cv111,XP_006345229.1,HG975451.1,--,Q69XJ0,--,--,SPX1_ORYSJ,,,,,,
2590,PGSC0003DMG400016066,Cv111,XP_006367718.1,XM_006367655.2,--,Q9SSK9,PF00407,--,MLP28_ARATH,,,,,,
2591,PGSC0003DMG400028953,Cv111,XP_004243471.1,XM_015226374.1,--,A6YIH8,PF00067,--,C7D55_HYOMU,,,,,,
2592,PGSC0003DMG400024723,Cv111,XP_006344694.1,XM_006344632.2,"RP-L18e, RPL18",P42791,--,KOG1714,RL182_ARATH,,,,,,
2593,PGSC0003DMG400029662,Cv111,HG975521.1,HG975521.1,--,--,PF01139,--,-,,,,,,
2594,PGSC0003DMG400027434,Cv111,XP_006338151.1,XM_006338089.2,--,Q5VMQ5,PF05392//PF00083//PF01985//PF10371//PF07690//PF05162,KOG0254,CAF1P_ORYSJ,,,,,,
2595,PGSC0003DMG400005346,Cv111,XP_006366673.1,XM_015304992.1,--,--,--,--,-,,,,,,
2596,Novel01640,Cv111,XP_006356132.1,HG975515.1,--,Q1MX30,PF00069//PF07714//PF00560//PF13855,--,XA21_ORYSI,,,,,,
2597,PGSC0003DMG400003593,Cv111,XP_006340789.1,XM_006340727.2,K08999,Q6YZM6,PF02577,--,BBD2_ORYSJ,,,,,,
2598,PGSC0003DMG400014198,Cv111,XP_006341379.1,XM_006341317.2,--,--,--,--,-,,,,,,
2599,PGSC0003DMG400017946,Cv111,XP_006356899.1,XM_006356837.2,--,O81905,PF07714//PF00069//PF11883//PF00954,--,SD18_ARATH,,,,,,
2600,PGSC0003DMG402024210,Cv111,ABK42076.1,XM_006366773.2,"PSMD6, RPN7",Q93Y35,PF01544//PF01399,KOG0687,PSMD6_ARATH,,,,,,
2601,PGSC0003DMG400016367,Cv111,XP_006348532.1,XM_006348472.2,"RP-S27e, RPS27",Q9M2F1,PF01667,KOG1779,RS272_ARATH,,,,,,
2602,PGSC0003DMG400019232,Cv111,NP_001293105.1,XM_006360044.2,--,Q69VG1,--,--,CIGR1_ORYSJ,,,,,,
2603,Novel02419,Cv111,XP_006348611.1,XM_006348549.2,E5.5.1.6,Q33DL3,PF02431,--,CFI_TOBAC,,,,,,
2604,PGSC0003DMG400024205,Cv111,XP_009598086.1,XR_368917.2,--,Q84ZX5,--,--,ALL1_ARTVU,,,,,,
2605,PGSC0003DMG400030363,Cv111,XP_006350844.1,XM_006350782.2,--,Q9LUZ6,--,--,TBL44_ARATH,,,,,,
2606,PGSC0003DMG400006313,Cv111,XP_009602842.1,XM_015314269.1,--,--,PF02183//PF02321//PF10473,--,-,,,,,,
2607,PGSC0003DMG400016095,Cv111,XP_006367986.1,XM_006367924.2,--,O64988,PF02458,--,BEATH_CLABR,,,,,,
2608,Novel03332,Cv111,HG975521.1,HG975521.1,--,--,--,--,-,,,,,,
2609,PGSC0003DMG400028124,Cv111,XP_006339204.1,XM_006339142.2,--,Q700D5,PF06821//PF02230//PF01410//PF00975//PF07819,--,BDG4_ARATH,,,,,,
2610,Novel01407,Cv111,XP_006353024.1,XM_006352962.2,"PPP6R3, SAPS3",Q922D4,--,KOG2073,PP6R3_MOUSE,,,,,,
2611,PGSC0003DMG400026233,Cv111,XP_006359242.1,XM_006359180.2,--,Q8L7W2,PF00293//PF01424,KOG0648,NUDT8_ARATH,,,,,,
2612,PGSC0003DMG400021276,Cv111,AHN10101.1,XM_006359999.2,TAT,Q9FN30,PF01212//PF00155//PF01053,KOG0257,TAT2_ARATH,,,,,,
2613,PGSC0003DMG400012653,Cv111,XP_006363116.1,XM_006363054.2,--,Q9M886,--,--,LBD41_ARATH,,,,,,
2614,PGSC0003DMG400026283,Cv111,XP_004244513.1,XM_006357017.2,--,Q96319,PF01133,--,ERH_ARATH,,,,,,
2615,PGSC0003DMG400003217,Cv111,XP_006347505.1,XM_006347443.2,--,--,--,--,-,,,,,,
2616,PGSC0003DMG402007970,Cv111,XP_006354881.1,XM_006354819.2,--,--,--,--,-,,,,,,
2617,PGSC0003DMG400015245,Cv111,NP_001274819.1,XM_015215606.1,"RP-L17e, RPL17",P51413,PF00237,KOG3353,RL172_ARATH,,,,,,
2618,PGSC0003DMG400014117,Cv111,XP_006365766.1,XM_015305783.1,"SLC15A3_4, PHT",Q9M172,PF00854,--,PTR42_ARATH,,,,,,
2619,PGSC0003DMG400021787,Cv111,XP_004235065.1,XM_006366252.2,--,F8WKW1,PF00201,--,UGT2_GARJA,,,,,,
2620,PGSC0003DMG400010987,Cv111,XP_004249802.1,XM_006339232.2,--,Q9ZUU0,PF03106//PF01290,--,WRK44_ARATH,,,,,,
2621,PGSC0003DMG400028617,Cv111,XP_004251900.1,XM_006346584.2,--,C0LGG9,PF07714//PF00069//PF00560//PF13855,--,Y5344_ARATH,,,,,,
2622,PGSC0003DMG402021564,Cv111,XP_006354339.1,XM_006354275.2,E4.3.1.24,P31425,PF00927,KOG0222,PAL1_SOLTU,,,,,,
2623,PGSC0003DMG400029371,Cv111,XP_006342466.1,XM_006342404.2,--,Q9SJA8,PF03106,--,WRK17_ARATH,,,,,,
2624,PGSC0003DMG400006802,Cv111,XP_006345450.1,XM_006345388.2,--,--,--,--,-,,,,,,
2625,Novel02815,Cv111,XP_006361662.1,NM_001252113.2,--,B9SCB6,PF03936//PF01397,--,TPS2_RICCO,,,,,,
2626,PGSC0003DMG400008585,Cv111,XP_006355890.1,XM_006355828.2,psb28,Q0JG75,PF03912,--,PSB28_ORYSJ,,,,,,
2627,PGSC0003DMG400030998,Cv111,XP_006365236.1,XM_006365174.2,EO,K4BW79,PF08240//PF00107,KOG1198,ENOX_SOLLC,,,,,,
2628,PGSC0003DMG400023880,Cv111,XP_006361938.1,XM_006361876.2,SPG20,O48832,--,--,ERD7_ARATH,,,,,,
2629,PGSC0003DMG400003520,Cv111,XP_006340649.1,XM_006340587.2,--,--,--,--,-,,,,,,
2630,PGSC0003DMG400022078,Cv111,XP_006344605.1,AK326739.1,DDB2,Q6NQ88,PF03178//PF00400,--,DDB2_ARATH,,,,,,
2631,PGSC0003DMG400000965,Cv111,XP_006355268.1,XM_006355206.2,"RP-S20e, RPS20",Q9STY6,PF00933,KOG0900,RS202_ARATH,,,,,,
2632,PGSC0003DMG400011021,Cv111,XP_006339278.1,XM_015310582.1,--,Q9SRM5,PF00657,KOG3035,CPR49_ARATH,,,,,,
2633,PGSC0003DMG400027176,Cv111,XP_006355652.1,XM_006355590.2,--,Q9LUZ4,PF00023//PF13606//PF00642,KOG0504,C3H66_ARATH,,,,,,
2634,PGSC0003DMG400019872,Cv111,XP_006350478.1,XM_006350416.2,APR,P92979,PF00085//PF00578//PF01507,KOG0189,APR1_ARATH,,,,,,
2635,PGSC0003DMG400006003,Cv111,XP_006360469.1,XM_006360407.2,--,Q40392,PF01637//PF00931//PF13676//PF00560//PF01582//PF13855//PF00004//PF00005,--,TMVRN_NICGU,,,,,,
2636,PGSC0003DMG402029198,Cv111,XP_006365934.1,HG975445.1,--,Q9FQ27,PF05431//PF03936,--,TPSGB_SOLHA,,,,,,
2637,Novel01060,Cv111,XP_006351700.1,XM_006351637.2,--,I7C6E8,PF00067//PF00895,--,C7A52_PANGI,,,,,,
2638,PGSC0003DMG400028728,Cv111,XP_006361646.1,XM_006361584.2,--,--,--,--,-,,,,,,
2639,PGSC0003DMG400031451,Cv111,XP_006367630.1,XM_006367568.2,--,Q9C9H7,PF13855//PF00560,--,RLP12_ARATH,,,,,,
2640,PGSC0003DMG400021684,Cv111,XP_006366026.1,XM_006365964.2,RNF5,Q6R567,PF00097//PF14634//PF04564//PF12861//PF12678//PF17123//PF13639,KOG0823,RMA1_CAPAN,,,,,,
2641,PGSC0003DMG402008903,Cv111,XP_009597230.1,HG975521.1,--,--,--,--,-,,,,,,
2642,PGSC0003DMG400009007,Cv111,XP_006349195.1,XM_006349133.1,--,F4JKK0,PF12678//PF13639//PF12906,KOG1609,SUD1_ARATH,,,,,,
2643,PGSC0003DMG400006735,Cv111,XP_006350359.1,XM_006350297.2,--,B5YAR4,PF09468,KOG0691,DNAJ_DICT6,,,,,,
2644,PGSC0003DMG400022413,Cv111,XP_006347126.1,XM_006347064.2,--,Q9FKL6,PF07887,--,CB60B_ARATH,,,,,,
2645,PGSC0003DMG400011222,Cv111,XP_010323223.1,XM_006343508.2,E5.1.3.6,Q9M0B6,PF01370//PF01073//PF00106//PF00056,KOG1371,GAE1_ARATH,,,,,,
2646,PGSC0003DMG400020286,Cv111,XP_006344359.1,XM_006344297.2,MLO,O49621,PF03094//PF04333,--,MLO1_ARATH,,,,,,
2647,PGSC0003DMG400005214,Cv111,XP_009762959.1,XM_015309489.1,--,Q8VYR7,PF01694//PF00955,KOG1172,BOR1_ARATH,,,,,,
2648,PGSC0003DMG400033650,Cv111,XP_006361513.1,XM_006361451.2,"K15404, CER1",F4HVY0,PF04116,--,CER1_ARATH,,,,,,
2649,PGSC0003DMG400025380,Cv111,HG975450.1,HG975450.1,--,--,--,--,-,,,,,,
2650,PGSC0003DMG400005609,Cv111,XP_006341669.1,XM_006341607.2,"STRAP, UNRIP",Q54LT8,PF00400,KOG0643,STRAP_DICDI,,,,,,
2651,PGSC0003DMG400016808,Cv111,XP_004228499.1,XM_015311740.1,--,Q40392,PF00931//PF03542//PF01637//PF00158//PF13855//PF00004//PF00005//PF13676//PF01582//PF00560,--,TMVRN_NICGU,,,,,,
2652,PGSC0003DMG400019618,Cv111,XP_006362860.1,XM_006362798.2,"CNOT7_8, CAF1, POP2",Q9FMS6,PF04857,KOG0304,CAF1K_ARATH,,,,,,
2653,PGSC0003DMG402020117,Cv111,XP_006352792.1,XM_006352730.2,--,Q9LYB9,PF07496//PF01429,--,MBD4_ARATH,,,,,,
2654,Novel02107,Cv111,XP_006338095.1,XM_006338033.2,--,Q9VDL1,PF02230,KOG2551,LOVG_DROME,,,,,,
2655,PGSC0003DMG400007058,Cv111,XP_006348340.1,XM_006348278.2,--,Q9LUC3,PF06293//PF07714//PF00069,KOG0660,MPK19_ARATH,,,,,,
2656,PGSC0003DMG400005503,Cv111,XP_006349583.1,HG975442.1,--,--,--,--,-,,,,,,
2657,PGSC0003DMG400016155,Cv111,XP_007047870.1,XM_006353149.2,--,Q9FJN7,--,KOG2787,GCL1_ARATH,,,,,,
2658,PGSC0003DMG400030262,Cv111,XP_006365786.1,XR_001472193.1,--,Q27GK7,PF00400//PF03922,--,TPR4_ARATH,,,,,,
2659,PGSC0003DMG400025816,Cv111,XP_006346463.1,XM_006346401.2,--,Q9ZQ91,PF07859,KOG1515,CXE7_ARATH,,,,,,
2660,PGSC0003DMG400011811,Cv111,XP_006363650.1,XM_006363588.1,petH,O04397,PF00667//PF00175,KOG1158,FENR2_TOBAC,,,,,,
2661,PGSC0003DMG400004284,Cv111,XP_009798814.1,XM_009592390.1,--,Q9C9H7,PF00560//PF13855,--,RLP12_ARATH,,,,,,
2662,PGSC0003DMG400030381,Cv111,XP_006350927.1,XM_006350865.2,--,F4I9E1,PF07690,--,NFD4_ARATH,,,,,,
2663,PGSC0003DMG400030144,Cv111,XP_006366898.1,XM_006366836.2,--,Q9LXA5,PF00069//PF03388//PF07714//PF00139,--,LRK91_ARATH,,,,,,
2664,PGSC0003DMG400004629,Cv111,XP_006349824.1,XM_015309757.1,--,Q6Q2C2,PF07819//PF01738//PF12740//PF02129//PF07224,KOG4178,HYES_PIG,,,,,,
2665,PGSC0003DMG400029350,Cv111,XP_006342416.1,XM_015204488.1,--,Q9SYK9,PF02529//PF03033//PF00201//PF04101,--,U74E2_ARATH,,,,,,
2666,PGSC0003DMG402017409,Cv111,XP_006357669.1,HG975446.1,HNRNPA1_3,Q8W034,PF16367//PF00076//PF07819,KOG0118,RNP1_ARATH,,,,,,
2667,PGSC0003DMG400001307,Cv111,XP_006338490.1,XM_006338428.2,--,--,PF06268,--,-,,,,,,
2668,PGSC0003DMG400012235,Cv111,XP_009784759.1,XM_006343716.2,--,P05522,PF00759//PF14862,--,GUN1_PERAE,,,,,,
2669,PGSC0003DMG401000057,Cv111,XP_012840207.1,XM_015312004.1,MAPK1_3,Q40353,PF00069//PF07714//PF00295//PF06293,KOG0660,MMK2_MEDSA,,,,,,
2670,PGSC0003DMG400022764,Cv111,XP_004237250.1,XM_015209328.1,"E4.1.1.15, gadB, gadA, GAD",Q07346,PF00282,--,DCE_PETHY,,,,,,
2671,PGSC0003DMG400017334,Cv111,XP_006348918.1,XM_006348856.2,HSFF,Q94J16,PF03938//PF00165//PF00447,KOG0627,HFA4B_ORYSJ,,,,,,
2672,PGSC0003DMG400016698,Cv111,XP_006364029.1,XM_006363967.2,--,Q5JPI9,PF08241//PF05175,KOG1271,MET10_HUMAN,,,,,,
2673,PGSC0003DMG400018937,Cv111,XP_009760761.1,XM_006360831.2,E2.1.1.143,Q39227,PF05175//PF08498//PF09445//PF01209//PF01135//PF05724//PF08241,KOG1269,SMT2_ARATH,,,,,,
2674,PGSC0003DMG400029174,Cv111,XP_006346848.1,XM_006346786.2,--,Q9SYY4,PF01151,--,ELO3L_ARATH,,,,,,
2675,Novel02062,Cv111,XP_006355338.1,XM_006355276.2,--,Q8GSA7,PF00612//PF00023//PF03859//PF01833//PF13606,KOG0520,CMTA3_ARATH,,,,,,
2676,PGSC0003DMG400030426,Cv111,XP_006350800.1,XM_006350738.2,HSP20,O82011,--,--,HSP11_SOLPE,,,,,,
2677,PGSC0003DMG400022759,Cv111,XP_004245652.1,XM_006358802.2,--,Q9CAN9,PF00847,--,ERF26_ARATH,,,,,,
2678,Novel02106,Cv111,XP_006363299.1,XM_006363237.2,--,Q6TEP1,--,KOG3707,F91A1_DANRE,,,,,,
2679,PGSC0003DMG400015801,Cv111,XP_006353885.1,XM_006353823.2,E1.11.1.7,Q9FLC0,PF00141,--,PER52_ARATH,,,,,,
2680,PGSC0003DMG400004291,Cv111,XP_006352020.1,XM_006351958.2,"SLC15A3_4, PHT",Q9LVE0,PF00854//PF07690,--,PTR33_ARATH,,,,,,
2681,Novel00141,Cv111,XP_004230193.1,XR_369079.1,--,Q3MKY2,PF05326,--,AAE_RAUSE,,,,,,
2682,PGSC0003DMG400025159,Cv111,XP_006365486.1,XM_006365424.2,AOS,Q8GZP5,PF02560//PF00067,--,AOS3_SOLLC,,,,,,
2683,Novel03249,Cv111,XP_006358631.1,XM_015229265.1,--,Q9C9H7,PF13855//PF00560//PF03836,--,RLP12_ARATH,,,,,,
2684,PGSC0003DMG400006033,Cv111,XP_006351197.1,XM_006351135.2,"RFWD2, COP1",Q9FFA7,PF00400,KOG0266,RUP2_ARATH,,,,,,
2685,PGSC0003DMG400029207,Cv111,NP_001275414.1,NM_001288485.1,--,Q9LY00,PF03106//PF00714,--,WRK70_ARATH,,,,,,
2686,PGSC0003DMG400008296,Cv111,XP_006365570.1,XM_006365508.2,FLS2,Q9FL28,PF07714//PF00069//PF13855//PF00560,--,FLS2_ARATH,,,,,,
2687,PGSC0003DMG400008660,Cv111,XP_006341278.1,XM_006341218.2,--,Q9FYG3,PF00083//PF07690,KOG0254,PLST2_ARATH,,,,,,
2688,PGSC0003DMG400017875,Cv111,XP_010315731.1,XM_015310090.1,--,--,--,--,-,,,,,,
2689,PGSC0003DMG400006427,Cv111,XP_006357988.1,XM_004243453.2,--,Q28CB1,--,KOG2058,TBD2B_XENTR,,,,,,
2690,PGSC0003DMG400029964,Cv111,XP_006359729.1,HG975446.1,"PLA2G, SPLA2",--,PF03606,--,-,,,,,,
2691,PGSC0003DMG400019535,Cv111,XP_006364601.1,XM_006364539.2,MYBP,P81392,PF09111,--,MYB06_ANTMA,,,,,,
2692,PGSC0003DMG400009891,Cv111,XP_006342097.1,XM_006342035.2,"E3.2.1.1, amyA, malS",Q8LFG1,PF00128//PF07821,--,AMY2_ARATH,,,,,,
2693,PGSC0003DMG400030928,Cv111,XP_006358273.1,XM_006358211.2,EBF1_2,Q9SKK0,PF00646//PF12937//PF00560//PF13516,KOG1947,EBF1_ARATH,,,,,,
2694,PGSC0003DMG400003422,Cv111,XP_006350313.1,XM_006350251.2,--,--,--,--,-,,,,,,
2695,PGSC0003DMG400008513,Cv111,XP_006359064.1,XM_006359002.2,"RP-LP1, RPLP1",P56724,--,--,RLA3_ORYSJ,,,,,,
2696,PGSC0003DMG400011052,Cv111,XP_006339291.1,XM_006339229.2,--,Q8GXF8,PF12861//PF14634//PF00097//PF13639//PF17123//PF12678,KOG0800,SHGR9_ARATH,,,,,,
2697,PGSC0003DMG400004363,Cv111,XP_006361336.1,XM_006361274.2,--,Q9ZUF4,PF00069//PF07714,--,RIPK_ARATH,,,,,,
2698,PGSC0003DMG400024323,Cv111,XP_006365734.1,XM_006365672.2,--,--,--,--,-,,,,,,
2699,PGSC0003DMG400016534,Cv111,XP_004241731.1,XM_006356094.2,"RP-L37e, RPL37",Q43292,PF01907,KOG3475,RL372_ARATH,,,,,,
2700,PGSC0003DMG400019110,Cv111,CAC88858.1,NM_001288367.1,CHS,Q9ZRR8,PF08545//PF08392//PF08541,--,CHS1_CASGL,,,,,,
2701,PGSC0003DMG400008551,Cv111,XP_009629534.1,XM_006360216.2,ACACA,Q38970,PF10541//PF02655//PF02786//PF07478//PF00931//PF08326,KOG0368,ACC1_ARATH,,,,,,
2702,Novel01806,Cv111,XP_006367140.1,XM_015312691.1,--,P93194,PF00560//PF13855,--,RPK1_IPONI,,,,,,
2703,PGSC0003DMG400033123,Cv111,XP_006339396.1,XM_006339334.2,--,P13917,--,--,7SB1_SOYBN,,,,,,
2704,PGSC0003DMG401009161,Cv111,XP_006342870.1,XM_006342808.2,--,P93194,PF13855//PF00560//PF00069//PF07714,--,RPK1_IPONI,,,,,,
2705,Novel03028,Cv111,XP_004244232.1,XM_006348192.2,--,Q9LJR3,PF00400//PF00069//PF07714,KOG0266,SPA3_ARATH,,,,,,
2706,PGSC0003DMG400009887,Cv111,XP_004238395.1,XM_015217782.1,PLD1_2,Q9C5Y0,PF00168//PF00614//PF00127,KOG1329,PLDD1_ARATH,,,,,,
2707,PGSC0003DMG400017185,Cv111,XP_006356486.1,XM_015230738.1,--,P10967,PF03171,--,ACCH3_SOLLC,,,,,,
2708,PGSC0003DMG400010154,Cv111,XP_004235399.1,XM_015213006.1,--,--,PF00098,--,-,,,,,,
2709,Novel00661,Cv111,KJB43371.1,HG975449.1,"ATPeV0C, ATP6L",Q40585,PF00137//PF10541,KOG0232,VATL_TOBAC,,,,,,
2710,PGSC0003DMG400001396,Cv111,XP_006338507.1,XM_006338445.2,--,Q9LHD2,PF01501,--,GATLA_ARATH,,,,,,
2711,PGSC0003DMG400019693,Cv111,XP_006357342.1,XM_006357280.2,--,Q9FGF8,PF05432//PF00847,--,ABR1_ARATH,,,,,,
2712,PGSC0003DMG400028345,Cv111,XP_006348749.1,XM_006348687.2,--,--,--,--,-,,,,,,
2713,PGSC0003DMG400004037,Cv111,XP_006339890.1,XM_006339828.2,--,Q40541,PF07714//PF00069,--,NPK1_TOBAC,,,,,,
2714,PGSC0003DMG400023319,Cv111,XP_006345752.1,XM_006345690.2,--,A4YGN0,PF03435//PF02254//PF00107//PF02826//PF08240,KOG0022,SUCD_METS5,,,,,,
2715,PGSC0003DMG400011294,Cv111,XP_007139035.1,XM_015310999.1,LHY,P92973,--,--,CCA1_ARATH,,,,,,
2716,PGSC0003DMG400002618,Cv111,XP_006344512.1,HG975514.1,--,Q9FIZ3,PF13855//PF00560,--,GSO2_ARATH,,,,,,
2717,PGSC0003DMG400001302,Cv111,XP_006338496.1,XM_015307118.1,--,--,PF04691,--,-,,,,,,
2718,PGSC0003DMG400025823,Cv111,XP_009628648.1,XM_004230772.2,nirA,P38500,PF01077//PF03460,KOG0560,NIR_BETPN,,,,,,
2719,PGSC0003DMG402008032,Cv111,XP_006354924.1,XM_015312085.1,--,Q9C5H5,PF07714//PF00069,KOG0198,M3K5G_ARATH,,,,,,
2720,Novel02170,Cv111,XP_006350185.1,XM_006350123.2,SCPL-I,Q9C7Z9,PF00450,--,SCP18_ARATH,,,,,,
2721,PGSC0003DMG400005745,Cv111,XP_006341535.1,XM_006341473.2,CML,Q9M7R0,PF13202//PF00036//PF13833//PF13499//PF12763//PF13405//PF10591,KOG0027,ALL8_OLEEU,,,,,,
2722,PGSC0003DMG400013721,Cv111,XP_006351086.1,XM_015310310.1,--,Q9LRR4,PF13855//PF00931,--,R13L1_ARATH,,,,,,
2723,PGSC0003DMG400031758,Cv111,XP_006364324.1,HG975441.1,--,O49523,PF01764,--,DSEL_ARATH,,,,,,
2724,Novel01872,Cv111,HG975442.1,HG975442.1,--,--,--,--,-,,,,,,
2725,PGSC0003DMG400018462,Cv111,XP_010324491.1,XM_015315182.1,--,Q6L400,PF00931//PF05478//PF01442//PF06156//PF05929//PF05314,--,R1B16_SOLDE,,,,,,
2726,PGSC0003DMG401005669,Cv111,XP_006341539.1,XM_006341477.2,--,--,PF04140//PF02544//PF02529,--,-,,,,,,
2727,PGSC0003DMG400011031,Cv111,XP_006338975.1,XM_006338913.2,--,U3UA11,PF00201,--,UGT7_CATRO,,,,,,
2728,PGSC0003DMG400030643,Cv111,XP_006357784.1,XM_015313631.1,"AAR2, C20orf4",Q9D2V5,PF08147,KOG3937,AAR2_MOUSE,,,,,,
2729,PGSC0003DMG400029398,Cv111,XP_004253114.1,XM_015206348.1,--,Q9C9K5,PF03547//PF02891,--,PILS3_ARATH,,,,,,
2730,PGSC0003DMG400002068,Cv111,XP_006348073.1,XM_006348011.2,E1.14.11.13,O49561,PF09003//PF03171,--,G2OX8_ARATH,,,,,,
2731,PGSC0003DMG402022314,Cv111,XP_010923850.1,XM_006346145.2,"GABARAP, ATG8, LC3",Q8LEM4,PF04110,KOG1654,ATG8A_ARATH,,,,,,
2732,PGSC0003DMG400026221,Cv111,XP_006359263.1,XM_006359201.2,--,O23547,--,--,EXLB1_ARATH,,,,,,
2733,PGSC0003DMG400002762,Cv111,XP_006344775.1,XM_006344713.2,--,Q8W4E7,PF06963,--,S40A3_ARATH,,,,,,
2734,PGSC0003DMG400000597,Cv111,XP_006364185.1,HG975442.1,--,Q93Z00,--,--,TCP14_ARATH,,,,,,
2735,PGSC0003DMG400030693,Cv111,XP_006359519.1,XM_006359457.2,--,--,--,--,-,,,,,,
2736,PGSC0003DMG402031287,Cv111,XP_006366842.1,XM_006366780.2,K07071,Q9SJU9,PF03435//PF01118//PF01370//PF01073,--,GC1_ARATH,,,,,,
2737,PGSC0003DMG400019241,Cv111,XP_006360151.1,XM_015314679.1,--,O81832,PF11883//PF03884//PF00069//PF07714//PF00954//PF13465,--,Y4729_ARATH,,,,,,
2738,PGSC0003DMG400009871,Cv111,XP_006342063.1,HG975516.1,--,O80327,--,--,TLP1_PYRPY,,,,,,
2739,PGSC0003DMG400019398,Cv111,XP_006358645.1,XM_006358583.2,"UBE2D_E, UBC4, UBC5",Q94F47,PF05743//PF05773,KOG0417,UBC28_ARATH,,,,,,
2740,Novel03169,Cv111,HG975443.1,HG975443.1,--,--,--,--,-,,,,,,
2741,PGSC0003DMG400007477,Cv111,XP_006367931.1,XM_006367869.2,--,--,--,--,-,,,,,,
2742,PGSC0003DMG400013017,Cv111,XP_009587492.1,XM_006364363.2,--,Q9SZU7,PF07440,--,KAI2_ARATH,,,,,,
2743,PGSC0003DMG400033171,Cv111,XP_006351417.1,XM_006351355.2,--,Q9FVS9,PF00067,--,C96AF_ARATH,,,,,,
2744,PGSC0003DMG400030683,Cv111,XP_009797813.1,XM_006359435.1,TYRAAT,Q9LMR3,PF02153//PF01210//PF02826//PF01408//PF03446,--,TYRA2_ARATH,,,,,,
2745,PGSC0003DMG400014184,Cv111,XP_006341498.1,XM_006341436.2,E3.6.1.52,Q9ZU95,PF07776//PF00293//PF06689,KOG2839,NUD17_ARATH,,,,,,
2746,PGSC0003DMG400004735,Cv111,XP_006355502.1,XM_006355440.2,--,Q9STY5,PF04043//PF02098,--,PMI11_ARATH,,,,,,
2747,Novel03096,Cv111,XP_006351612.1,XM_006351550.2,--,Q8GYH5,PF13606//PF00023//PF01529//PF02244,--,BAD1_ARATH,,,,,,
2748,PGSC0003DMG400002796,Cv111,XP_006344778.1,XM_006344716.2,--,O80482,PF03850,--,BH149_ARATH,,,,,,
2749,PGSC0003DMG400005580,Cv111,XP_006367943.1,XM_006367881.2,--,P24465,PF00067,--,C71A1_PERAE,,,,,,
2750,PGSC0003DMG400011783,Cv111,XP_006365542.1,XM_006365480.2,--,O64961,PF03936//PF01397//PF08072,--,TPSGC_SOLLC,,,,,,
2751,PGSC0003DMG400012120,Cv111,XP_006343789.1,XM_006343727.2,--,--,--,--,-,,,,,,
2752,Novel03415,Cv111,XP_006352118.1,XM_006352056.2,--,Q9FIX5,PF00010,--,BH092_ARATH,,,,,,
2753,Novel00838,Cv111,P33191.1,XM_015310911.1,--,P33191,--,--,TUB8_SOLTU,,,,,,
2754,PGSC0003DMG400011397,Cv111,XP_006359386.1,XM_006359324.2,--,Q54QU5,PF00400//PF07569,KOG1188,WDR89_DICDI,,,,,,
2755,PGSC0003DMG400011537,Cv111,XP_004238046.1,NM_001288342.1,TUBA,P33629,PF00091,KOG1376,TBA_PRUDU,,,,,,
2756,PGSC0003DMG400014459,Cv111,CDO98349.1,XM_006346580.2,"E2.1.1.103, NMT",Q944H0,PF01728//PF00891//PF02390//PF01209//PF05401//PF01135//PF01189//PF05891//PF09445//PF09243//PF05724//PF08241//PF08123//PF05175//PF01269,KOG1269,PEAM2_ARATH,,,,,,
2757,PGSC0003DMG400007987,Cv111,XP_006354905.1,XM_006354843.2,--,Q9SX78,PF07859,KOG1515,CXE2_ARATH,,,,,,
2758,PGSC0003DMG400019824,Cv111,XP_006341684.1,XM_006341622.2,--,Q9SAH7,PF03106//PF13851,--,WRK40_ARATH,,,,,,
2759,PGSC0003DMG400026442,Cv111,XP_006359477.1,XM_006359415.2,--,Q9LVS0,PF09111,--,KUA1_ARATH,,,,,,
2760,PGSC0003DMG400014325,Cv111,XP_006353337.1,XM_006353275.2,--,Q9LBW5,PF07535//PF01380,--,PHI_MYCGS,,,,,,
