,Gene_ID,Comparison,NR ID,NT ID,KO Name,Swissprot ID,PFAM ID,KOG ID,Hit1_acc,,,,,,
1577,Cluster-67248.70526,Cv111,EYU27272.1,XM_011100244.1,ABCB1,Q9LHK4,PF00664//PF03811//PF00004//PF00485//PF07728//PF00005//PF06414//PF13304,KOG0055,AB8B_ARATH,,,,,,
1578,Cluster-67248.104245,Cv111,XP_011080114.1,--,--,--,--,--,-,,,,,,
1579,Cluster-67248.91688,Cv111,EYU22232.1,--,--,Q6L400,PF13855//PF00931,--,R1B16_SOLDE,,,,,,
1580,Cluster-67248.55836,Cv111,XP_012848711.1,XM_011097533.1,--,F4IF36,PF05495//PF04851//PF04810,--,FGT1_ARATH,,,,,,
1581,Cluster-67248.96521,Cv111,XP_011097322.1,XM_012985264.1,"GAPDH, gapA",P26519,PF02800,KOG0657,G3PC_PETCR,,,,,,
1582,Cluster-67248.96925,Cv111,XP_011101703.1,XM_011103401.1,"rpe, RPE",Q43157,PF00834//PF01789//PF01884//PF07354,KOG3111,RPE_SPIOL,,,,,,
1583,Cluster-67248.87086,Cv111,EYU46808.1,XM_011081250.1,--,Q10MJ1,PF00326//PF02230//PF01738//PF02129,--,CGEP_ORYSJ,,,,,,
1584,Cluster-67248.63967,Cv111,XP_011074825.1,XM_009803064.1,--,Q38967,PF03222,--,AAP2_ARATH,,,,,,
1585,Cluster-67248.61226,Cv111,XP_011069419.1,KP314213.1,--,Q39013,PF02365,--,NAC2_ARATH,,,,,,
1586,Cluster-67248.149604,Cv111,XP_011101699.1,XM_011083326.1,--,Q84M97,--,--,MSL9_ARATH,,,,,,
1587,Cluster-67248.28000,Cv111,XP_012842920.1,XM_012987466.1,--,Q8L730,PF13181//PF13374//PF13176//PF00515//PF13414//PF13174,--,SDI2_ARATH,,,,,,
1588,Cluster-67248.140271,Cv111,XP_011080988.1,XM_012991074.1,--,P25386,PF02188,KOG0161,USO1_YEAST,,,,,,
1589,Cluster-67248.101804,Cv111,ABC60050.1,DQ334606.1,TAT,Q9FN30,PF00202//PF00728//PF01053//PF01212//PF00155,KOG0257,TAT2_ARATH,,,,,,
1590,Cluster-67248.13918,Cv111,XP_011098127.1,XM_011099825.1,SULTR2,P53393,PF00916//PF07178,KOG0236,SUT3_STYHA,,,,,,
1591,Cluster-67248.85099,Cv111,XP_012842920.1,XM_007034368.1,--,Q8L730,PF13414//PF09177//PF02050//PF00237//PF13181//PF13174//PF00515//PF13176//PF13374//PF08785,--,SDI2_ARATH,,,,,,
1592,Cluster-67248.88711,Cv111,XP_011092241.1,XM_011093939.1,"DNMT1, dcm",B1Q3J6,PF09280//PF01426,--,DNM1B_ORYSJ,,,,,,
1593,Cluster-67248.117194,Cv111,XP_011085209.1,XM_011086907.1,HAUS2,O48767,PF15003,--,AUG2_ARATH,,,,,,
1594,Cluster-67248.141065,Cv111,XP_010943690.1,--,--,Q9FJK8,PF08477//PF03193//PF01926//PF00004//PF00005//PF00910//PF00158//PF03205//PF00735//PF02367//PF00931,--,RP8L4_ARATH,,,,,,
1595,Cluster-67248.47102,Cv111,XP_011099226.1,--,--,D1MI46,PF00067,--,C76BA_SWEMU,,,,,,
1596,Cluster-67248.105667,Cv111,KHG17812.1,XM_010653248.1,EEF1B,Q9SI20,PF00736,KOG1668,EF1D2_ARATH,,,,,,
1597,Cluster-45439.0,Cv111,--,--,--,--,--,--,-,,,,,,
1598,Cluster-67248.55188,Cv111,AIE89798.1,--,--,Q8RY95,PF00964//PF03110//PF15202,--,SPL14_ARATH,,,,,,
1599,Cluster-67248.81565,Cv111,XP_012858474.1,XM_013003020.1,--,Q9SYH1,PF01479//PF04607,--,RSH3C_ARATH,,,,,,
1600,Cluster-67248.86551,Cv111,XP_011083049.1,XR_848103.1,--,Q94JM3,PF02362//PF06507,--,ARFB_ARATH,,,,,,
1601,Cluster-67248.103607,Cv111,XP_011099290.1,XM_012997066.1,--,F4HRT5,PF13762//PF04983,KOG4297,CRWN1_ARATH,,,,,,
1602,Cluster-67248.100291,Cv111,XP_011070498.1,XM_012990629.1,--,Q8IX12,PF13405//PF13499,KOG4246,CCAR1_HUMAN,,,,,,
1603,Cluster-67248.114295,Cv111,AEP68180.1,JN381069.1,E2.1.1.95,Q6ZIK0,PF08241,--,GTOMC_ORYSJ,,,,,,
1604,Cluster-67248.96980,Cv111,XP_012837152.1,XM_012981698.1,E5.2.1.8,Q8W171,PF00160,KOG0865,CYP1_SOYBN,,,,,,
1605,Cluster-67248.104083,Cv111,XP_011093093.1,XM_012980165.1,LHY,Q6R0H1,--,--,LHY_ARATH,,,,,,
1606,Cluster-67248.93205,Cv111,XP_012848462.1,--,--,Q9FXJ2,--,--,GDL7_ARATH,,,,,,
1607,Cluster-67248.145625,Cv111,XP_011102010.1,XR_849416.1,--,--,PF01266//PF05834,--,-,,,,,,
1608,Cluster-67248.146924,Cv111,XP_010242620.1,XM_011103834.1,--,Q9FK88,PF12899//PF01413,--,INVE_ARATH,,,,,,
1609,Cluster-67248.128133,Cv111,XP_011071810.1,XM_011073512.1,--,--,PF01426//PF08711,--,-,,,,,,
1610,Cluster-67248.125950,Cv111,XP_011093896.1,XM_012995719.1,"PIKFYVE, FAB1",Q9LUM0,PF00118//PF01363,KOG0230,FAB1B_ARATH,,,,,,
1611,Cluster-67248.102501,Cv111,XP_012828651.1,XM_011098676.1,HMGB1,P40619,--,--,HMGL_IPONI,,,,,,
1612,Cluster-67248.124586,Cv111,XP_011074201.1,XM_011075899.1,--,Q9M9E8,PF12937//PF00646//PF15095,KOG2130,FB92_ARATH,,,,,,
1613,Cluster-21194.2,Cv111,XP_009382840.1,--,"RP-L7e, RPL7",P0DJ13,--,KOG3184,RL7_TETTH,,,,,,
1614,Cluster-67248.97832,Cv111,XP_011074292.1,XM_012997608.1,hemA,P93111,PF05201,--,HEM11_CUCSA,,,,,,
1615,Cluster-67248.96586,Cv111,XP_012858283.1,KJ775812.1,"FAD8, desB",P48620,PF00487//PF05739,--,FAD3C_SESIN,,,,,,
1616,Cluster-67248.101096,Cv111,XP_011100088.1,XM_011101786.1,--,Q9LV93,PF01733//PF03470//PF00005//PF13304,KOG0927,AB5F_ARATH,,,,,,
1617,Cluster-67248.96461,Cv111,XP_011072396.1,XM_013000925.1,TIP,Q41951,PF00230,KOG0223,TIP21_ARATH,,,,,,
1618,Cluster-67248.98236,Cv111,XP_011078143.1,--,--,Q03200,--,--,LIRP1_ORYSJ,,,,,,
1619,Cluster-67248.51801,Cv111,XP_003531697.1,XM_010251677.1,--,--,--,--,-,,,,,,
1620,Cluster-67248.95273,Cv111,XP_011076881.1,XM_011078581.1,"USP7, UBP15",Q9FPT1,PF14560//PF10723//PF00917//PF00269//PF13742//PF00443,KOG1863,UBP12_ARATH,,,,,,
1621,Cluster-67248.83386,Cv111,XP_011080461.1,XM_010033363.1,"PRKAA, AMPK",Q2V452,PF01328//PF00069//PF06293//PF07714//PF00509//PF03822,--,CIPK3_ARATH,,,,,,
1622,Cluster-67248.46132,Cv111,XP_011085288.1,XM_011086986.1,PHYE,P55004,PF08446//PF01590//PF00360,--,PHYE_IPONI,,,,,,
1623,Cluster-67248.75183,Cv111,XP_011092605.1,XM_011094306.1,--,Q6AWY6,--,--,GRF3_ORYSJ,,,,,,
1624,Cluster-67248.97878,Cv111,AGC94754.1,GU385981.1,EEF1A,Q41011,--,KOG0052,EF1A_PEA,,,,,,
1625,Cluster-67248.74599,Cv111,XP_011092618.1,XM_011094317.1,MAK,Q6Z8C8,PF00069,KOG0661,CDKF4_ORYSJ,,,,,,
1626,Cluster-67248.45245,Cv111,XP_011076220.1,XM_011077918.1,--,Q8LFD1,--,KOG3030,LPP3_ARATH,,,,,,
1627,Cluster-67248.93089,Cv111,XP_011073763.1,XM_012987458.1,pel,Q940Q1,--,--,PLY1_ARATH,,,,,,
1628,Cluster-67248.104991,Cv111,XP_011072922.1,XM_011074620.1,--,Q9STM3,PF13465//PF00216//PF00096,KOG1246,REF6_ARATH,,,,,,
1629,Cluster-67248.107800,Cv111,XP_011101790.1,XM_011103488.1,"SUPT5H, SPT5",Q9STN3,PF01311//PF07213,KOG1999,SPT51_ARATH,,,,,,
1630,Cluster-67248.84300,Cv111,ACR56689.1,FJ432699.1,E1.14.11.9,Q7XZQ7,--,--,FL3H_PETCR,,,,,,
1631,Cluster-67248.6312,Cv111,XP_012830391.1,--,--,--,--,--,-,,,,,,
1632,Cluster-67248.52722,Cv111,XP_012848461.1,--,--,--,PF13833//PF13405//PF03533//PF10591//PF13499//PF00036//PF13202,--,-,,,,,,
1633,Cluster-67248.111779,Cv111,XP_012832073.1,XM_011096640.1,--,Q9SH93,--,--,IPCS2_ARATH,,,,,,
1634,Cluster-67248.77198,Cv111,XP_011091282.1,XM_011092980.1,--,Q8S403,PF03124//PF00104,KOG1162,PHO1_ARATH,,,,,,
1635,Cluster-67248.99763,Cv111,XP_012834613.1,XM_011078864.1,--,Q9VNE2,PF02020,KOG2297,PKRA_DROME,,,,,,
1636,Cluster-67248.111954,Cv111,--,--,--,--,--,--,-,,,,,,
1637,Cluster-67248.98503,Cv111,CDY66768.1,DQ246008.1,LHCB1,P04778,--,--,CB1C_ARATH,,,,,,
1638,Cluster-67248.92145,Cv111,XP_011089489.1,XM_011091187.1,PUM,Q9ZW02,PF08144//PF08099//PF00806,KOG1488,PUM3_ARATH,,,,,,
1639,Cluster-67248.120678,Cv111,XP_011085036.1,XM_011086736.1,--,--,--,--,-,,,,,,
1640,Cluster-67248.155958,Cv111,XP_002455338.1,--,--,P52577,PF00106//PF01370//PF02254,--,IFRH_ARATH,,,,,,
1641,Cluster-67248.93478,Cv111,XP_012855939.1,XM_013000485.1,"ADCK, ABC1",Q5ZMT7,--,KOG1235,ADCK1_CHICK,,,,,,
1642,Cluster-67248.133943,Cv111,XP_012839732.1,XM_012984278.1,"KIF11, EG5",O23826,PF04513//PF12639//PF05531//PF00225,KOG0243,KN5C_TOBAC,,,,,,
1643,Cluster-67248.117442,Cv111,XP_011085468.1,XM_011087175.1,"EP300, CREBBP, KAT3",Q9C5X9,PF00628//PF02135//PF08214//PF16987//PF00569,KOG1778,HAC1_ARATH,,,,,,
1644,Cluster-67248.83421,Cv111,XP_011082383.1,--,--,--,PF13414//PF00515,--,-,,,,,,
1645,Cluster-67248.111050,Cv111,XP_012831671.1,--,--,--,--,--,-,,,,,,
1646,Cluster-67248.55307,Cv111,ABP57079.1,EF522157.1,E1.14.11.19,O04274,PF03171,--,LDOX_PERFR,,,,,,
1647,Cluster-67248.84761,Cv111,XP_009619135.1,XM_013002322.1,ASP5,P46248,PF00155,KOG1411,AAT5_ARATH,,,,,,
1648,Cluster-67248.55310,Cv111,XP_011086525.1,XM_011088223.1,--,F4JK59,PF04888//PF00892,--,WTR33_ARATH,,,,,,
1649,Cluster-67248.101809,Cv111,ADO17550.1,DQ334606.1,TAT,Q9FN30,PF00155//PF01212//PF00728//PF00202//PF01053,KOG0257,TAT2_ARATH,,,,,,
1650,Cluster-67248.131261,Cv111,XP_011089681.1,XM_011091379.1,--,F4J7T3,--,--,EAF1A_ARATH,,,,,,
1651,Cluster-67248.97838,Cv111,XP_011071137.1,XM_011072835.1,GGAT,Q9LR30,PF01212//PF00155,KOG0258,GGT1_ARATH,,,,,,
1652,Cluster-67248.93473,Cv111,XP_011073704.1,XM_011075402.1,EIF4E,Q03389,PF01652//PF05925,KOG1670,IF4E2_WHEAT,,,,,,
1653,Cluster-67248.99884,Cv111,XP_012842998.1,XM_011075524.1,--,F4J738,PF04931//PF03378//PF02985//PF08506//PF03810,KOG1991,SAD2H_ARATH,,,,,,
1654,Cluster-67248.155420,Cv111,XP_011085017.1,XM_011086715.1,--,Q9FN03,--,KOG1426,UVR8_ARATH,,,,,,
1655,Cluster-67248.123899,Cv111,XP_011098244.1,--,--,--,--,--,-,,,,,,
1656,Cluster-67248.96719,Cv111,NP_001267644.1,XM_011087569.1,"glnA, GLUL",Q56WN1,PF00120//PF03951,KOG0683,GLN11_ARATH,,,,,,
1657,Cluster-67248.67986,Cv111,XP_011094402.1,XM_011096100.1,glgB,Q41058,PF02806//PF02922//PF00128,--,GLGB1_PEA,,,,,,
1658,Cluster-67248.122428,Cv111,XP_011080378.1,XM_011082076.1,--,F4JYC8,PF06613//PF00628//PF08586//PF07988//PF00039,KOG4299,PTM_ARATH,,,,,,
1659,Cluster-67248.134402,Cv111,EYU27028.1,XM_011093596.1,--,Q500U8,PF01073//PF01370,KOG1502,TKPR1_ARATH,,,,,,
1660,Cluster-67248.81016,Cv111,XP_011077459.1,XM_011079157.1,--,--,--,--,-,,,,,,
1661,Cluster-67248.135921,Cv111,XP_012834421.1,XM_012978968.1,CENPE,F4K3X8,PF04977//PF00170,--,KN7L_ARATH,,,,,,
1662,Cluster-67248.99445,Cv111,XP_012856001.1,XM_003574904.3,--,Q84MC1,PF03840,--,GCT22_ARATH,,,,,,
1663,Cluster-67248.112100,Cv111,XP_012850587.1,XM_011077469.1,--,P26420,PF01479,--,SCRK_KLEPN,,,,,,
1664,Cluster-67248.13472,Cv111,XP_006368026.1,XM_006367964.2,LHCB1,P07370,PF10143,--,CB2B_SOLLC,,,,,,
1665,Cluster-67248.110218,Cv111,XP_012854247.1,XM_011082658.1,gshA,O22493,PF09174//PF04107,--,GSH1_SOLLC,,,,,,
1666,Cluster-67248.148617,Cv111,XP_011096899.1,--,--,Q12955,PF13606,KOG4177,ANK3_HUMAN,,,,,,
1667,Cluster-67248.104262,Cv111,XP_011100406.1,XM_011102112.1,--,B3LF48,PF12763//PF13405//PF15306//PF13833//PF13202//PF00036//PF13499,KOG0998,EHD2_ARATH,,,,,,
1668,Cluster-67248.104890,Cv111,--,--,--,--,--,--,-,,,,,,
1669,Cluster-67248.109299,Cv111,XP_011098566.1,XM_011100265.1,E3.6.3.6,Q08435,PF00122,KOG0205,PMA1_NICPL,,,,,,
1670,Cluster-67248.90831,Cv111,XP_012827335.1,--,--,Q9TV62,--,KOG0946,MYH4_PIG,,,,,,
1671,Cluster-67248.50623,Cv111,XP_011086930.1,XM_011088628.1,--,Q9LU21,PF00111,--,PNSB3_ARATH,,,,,,
1672,Cluster-67248.102069,Cv111,XP_011091140.1,XM_009602731.1,--,--,PF00098//PF03126,--,-,,,,,,
1673,Cluster-67248.153055,Cv111,XP_011084374.1,XM_006451582.1,--,Q9FPR3,--,--,EDR1_ARATH,,,,,,
1674,Cluster-67248.123856,Cv111,XP_011071759.1,XM_008358384.1,--,Q9SSG3,PF07995,--,HIPL1_ARATH,,,,,,
1675,Cluster-67248.105332,Cv111,XP_004512467.1,XM_011077450.1,"DARS, aspS",Q9M084,PF01409//PF00152,KOG0556,SYDC2_ARATH,,,,,,
1676,Cluster-67248.123373,Cv111,XP_011100422.1,D01022.1,--,O64407,PF12567//PF01373//PF02449//PF01223,--,AMYB_VIGUN,,,,,,
1677,Cluster-67248.106478,Cv111,XP_011098435.1,XM_010250291.1,--,--,PF10440,--,-,,,,,,
1678,Cluster-67248.140635,Cv111,XP_012827494.1,--,MYO5,F4K0A6,PF00517//PF01920//PF16740//PF03938//PF07926,--,MYO2_ARATH,,,,,,
1679,Cluster-67248.96255,Cv111,XP_012851194.1,XM_011088420.1,PAPSS,Q43870,PF01432//PF01747,KOG0636,APS2_ARATH,,,,,,
1680,Cluster-67248.41609,Cv111,XP_007015750.1,--,--,Q9LQL5,--,--,FB30_ARATH,,,,,,
1681,Cluster-67248.99665,Cv111,XP_009790136.1,EU935741.1,TUBA,P33629,PF00091,KOG1376,TBA_PRUDU,,,,,,
1682,Cluster-67248.15910,Cv111,XP_011098273.1,--,--,--,PF07881,--,-,,,,,,
1683,Cluster-67248.95057,Cv111,XP_011101934.1,XM_011103645.1,--,O49285,PF13291//PF01842,--,ACR3_ARATH,,,,,,
1684,Cluster-67248.54152,Cv111,XP_011072674.1,XM_011074372.1,--,Q7XZU1,PF02383,KOG1889,SAC4_ARATH,,,,,,
1685,Cluster-67248.75760,Cv111,ACU24411.1,FQ311868.1,--,--,--,--,-,,,,,,
1686,Cluster-67248.92821,Cv111,XP_011076689.1,--,--,--,PF09162//PF01116//PF06221,--,-,,,,,,
1687,Cluster-67248.104908,Cv111,EPS67367.1,XM_012619380.1,ACTF,P30171,--,KOG0676,ACT11_SOLTU,,,,,,
1688,Cluster-67248.116367,Cv111,XP_011082109.1,XM_011083807.1,phrB,Q38JU2,--,KOG0133,CRYD_SOLLC,,,,,,
1689,Cluster-44121.0,Cv111,XP_009514927.1,--,--,--,PF06203//PF04931//PF11421,--,-,,,,,,
1690,Cluster-67248.155644,Cv111,XP_011083928.1,XM_011085626.1,--,Q8GWW4,PF11051//PF01501,KOG1950,GUX2_ARATH,,,,,,
1691,Cluster-67248.157443,Cv111,XP_012856713.1,--,--,Q9FKR0,PF03492,--,MT878_ARATH,,,,,,
1692,Cluster-67248.107925,Cv111,XP_012843244.1,XM_011103572.1,"REX1, REXO1, RNH70",Q8L7M4,PF00210,KOG2248,SDN5_ARATH,,,,,,
1693,Cluster-6023.0,Cv111,KFK29912.1,XM_013803942.1,"GLDC, gcvP",Q94B78,PF01212//PF02347,KOG2040,GCSP1_ARATH,,,,,,
1694,Cluster-67248.106842,Cv111,XP_011070219.1,XM_011082984.1,"E1.3.3.6, ACOX1, ACOX3",O65202,PF01756//PF00441//PF02770,KOG0136,ACOX1_ARATH,,,,,,
1695,Cluster-67248.90443,Cv111,AIE89798.1,KF437885.1,--,Q8RY95,PF13606//PF01844//PF12422//PF02690//PF03931//PF03110,--,SPL14_ARATH,,,,,,
1696,Cluster-67248.69728,Cv111,XP_011078778.1,XM_011080476.1,--,Q852L0,PF07714//PF00069//PF06293//PF05445,KOG1164,HD16N_ORYSJ,,,,,,
1697,Cluster-67248.97741,Cv111,XP_011095559.1,XM_011097258.1,"HUWE1, MULE, ARF-BP1",Q8GY23,PF02985//PF04898//PF00514,KOG0939,UPL1_ARATH,,,,,,
1698,Cluster-67248.97398,Cv111,--,--,--,--,--,--,-,,,,,,
1699,Cluster-67248.113592,Cv111,XP_011080025.1,--,--,Q84MB3,PF03171,--,ACCH1_ARATH,,,,,,
1700,Cluster-67248.69088,Cv111,XP_012854579.1,XM_012999125.1,--,Q6STH5,--,KOG3022,HF101_ARATH,,,,,,
1701,Cluster-67248.102286,Cv111,XP_011097289.1,XM_013894327.1,SUOX,Q9S850,PF03404,KOG0535,SUOX_ARATH,,,,,,
1702,Cluster-67248.101632,Cv111,XP_011072850.1,XM_011074549.1,--,--,--,--,-,,,,,,
1703,Cluster-67248.57183,Cv111,XP_012858736.1,XM_011078295.1,--,--,PF05349,--,-,,,,,,
1704,Cluster-67248.93061,Cv111,XP_011070821.1,XM_012990489.1,PPP2R1,Q38950,PF07571//PF00514//PF02985,KOG0211,2AAB_ARATH,,,,,,
1705,Cluster-67248.56998,Cv111,XP_012831213.1,XM_012975759.1,"ATM, TEL1",Q9M3G7,PF00531//PF13176//PF02259//PF02217,--,ATM_ARATH,,,,,,
1706,Cluster-67248.98959,Cv111,XP_011080223.1,XM_011081922.1,CALS,Q9LXT9,PF02364,KOG0916,CALS3_ARATH,,,,,,
1707,Cluster-67248.99870,Cv111,XP_011075227.1,XM_011076925.1,"typA, bipA",P72749,PF02421//PF00025//PF03144//PF01926//PF04548//PF00735,KOG0462,TYPA_SYNY3,,,,,,
1708,Cluster-67248.96566,Cv111,AAB39387.1,U59477.1,"FAD8, desB",P48620,PF00487,--,FAD3C_SESIN,,,,,,
1709,Cluster-67248.125695,Cv111,XP_011078309.1,XM_012987285.1,MFP2,Q8W1L6,PF01343//PF16113//PF00378,KOG1683,MFP_ORYSJ,,,,,,
1710,Cluster-67248.94878,Cv111,XP_011090451.1,XM_010691020.1,"PSMD12, RPN5",Q9FIB6,PF01399,KOG1498,PS12A_ARATH,,,,,,
1711,Cluster-67248.77074,Cv111,XP_011072284.1,XM_011073982.1,E2.3.1.88,Q8VZM1,PF13181//PF13176//PF04505//PF00515//PF13371//PF13414//PF13174,KOG1156,NAA15_ARATH,,,,,,
1712,Cluster-67248.83580,Cv111,--,--,--,--,--,--,-,,,,,,
1713,Cluster-67248.106528,Cv111,XP_011088371.1,XM_012981584.1,UTP23,O65009,PF05699//PF03362//PF04900,KOG3164,BNM2A_BRANA,,,,,,
1714,Cluster-67248.74711,Cv111,XP_009597979.1,XR_001173725.1,"CSNK1, CK1",Q8VYK9,PF00069//PF07714,KOG1164,CKL12_ARATH,,,,,,
1715,Cluster-67248.23768,Cv111,XP_012852208.1,XM_011077980.1,PRC1,Q9FHM4,PF03999//PF07851,--,MA653_ARATH,,,,,,
1716,Cluster-67248.79928,Cv111,XP_009593345.1,XM_011091643.1,"VCP, CDC48",Q9SCN8,PF00158//PF13304//PF06414//PF04851//PF00910//PF01057//PF06068//PF07724//PF07728//PF02367//PF01637//PF14532//PF01695//PF00004//PF05496,KOG0730,CD48D_ARATH,,,,,,
1717,Cluster-67248.115845,Cv111,EYU32211.1,--,--,--,PF02209,--,-,,,,,,
1718,Cluster-67248.112591,Cv111,XP_011088468.1,XM_011094536.1,CENPE,Q8W5R5,PF00225//PF07998,KOG0242,KN7D_ARATH,,,,,,
1719,Cluster-67248.100983,Cv111,XP_012828627.1,XM_011092063.1,--,Q8L9X2,--,--,RBCX2_ARATH,,,,,,
1720,Cluster-67248.75954,Cv111,XP_012827533.1,XM_012972079.1,UBE2V,Q9SZ42,PF04116,--,FAD4_ARATH,,,,,,
1721,Cluster-67248.41239,Cv111,XP_011097275.1,--,E1.11.1.7,Q96518,PF07503//PF00141,--,PER16_ARATH,,,,,,
1722,Cluster-67248.110531,Cv111,XP_011075601.1,XM_011077299.1,--,Q9LV37,PF06293//PF00069//PF07714,KOG0660,MPK9_ARATH,,,,,,
1723,Cluster-67248.17246,Cv111,KJB22185.1,AF287229.1,"htpG, HSP90A",P27323,PF00183,KOG0019,HS901_ARATH,,,,,,
1724,Cluster-67248.115833,Cv111,XP_011072089.1,XM_011073787.1,--,Q9T050,PF07690,--,SPXM2_ARATH,,,,,,
1725,Cluster-67248.41240,Cv111,--,--,--,--,--,--,-,,,,,,
1726,Cluster-67248.102657,Cv111,XP_011100721.1,XM_012987135.1,--,Q8L6H7,PF00150//PF00232,--,SFR2_ORYSJ,,,,,,
1727,Cluster-67248.98603,Cv111,XP_012854797.1,XM_012999343.1,thrA,P37142,PF01842,KOG0456,AKH_DAUCA,,,,,,
1728,Cluster-67248.91786,Cv111,XP_011089772.1,XM_011091470.1,--,Q9MA15,PF00069,KOG1235,Y1796_ARATH,,,,,,
1729,Cluster-67248.65394,Cv111,XP_011096358.1,XM_011098056.1,--,Q9FFH1,PF01186//PF05439//PF05920//PF00046//PF05066,KOG0490,RLT2_ARATH,,,,,,
1730,Cluster-34400.0,Cv111,XP_008910416.1,AK063121.1,"RP-S12e, RPS12",Q9SMI3,--,KOG3406,RS12_CYAPA,,,,,,
1731,Cluster-24414.0,Cv111,XP_009538411.1,XM_008908805.1,"RP-S26e, RPS26",Q9GT45,PF01283,KOG1768,RS26_ANOGA,,,,,,
1732,Cluster-67248.39226,Cv111,XP_011087302.1,XM_011089000.1,ASCC3,Q9FNQ1,PF05924//PF00580//PF01695//PF00270//PF02562//PF00437//PF05529//PF04851,KOG0952,DEXHE_ARATH,,,,,,
1733,Cluster-67248.100514,Cv111,XP_011083092.1,XM_011084790.1,--,--,PF01520//PF00486,--,-,,,,,,
1734,Cluster-67248.80062,Cv111,XP_012834820.1,XR_848213.1,"COPB1, SEC26",Q53PC7,--,KOG1058,COPB1_ORYSJ,,,,,,
1735,Cluster-67248.152284,Cv111,XP_011082112.1,XM_012981863.1,"VPRBP, DCAF1",Q9M086,PF02038,--,DCAF1_ARATH,,,,,,
1736,Cluster-67248.107843,653v111,--,--,--,--,--,--,-,,,,,,
1737,Cluster-67248.163091,653v111,XP_011082829.1,XM_011099833.1,"GST, gst",Q03666,PF02798//PF13409//PF13417,--,GSTX4_TOBAC,,,,,,
1738,Cluster-67248.130236,653v111,XP_011092768.1,XM_011094466.1,--,Q9V3C5,--,KOG2006,RIC1_DROME,,,,,,
1739,Cluster-67248.104088,653v111,XP_011093093.1,XM_012980163.1,LHY,Q6R0H1,--,--,LHY_ARATH,,,,,,
1740,Cluster-67248.6264,653v111,XP_011076750.1,XM_013003296.1,--,P92961,PF07552//PF05479,--,PROT1_ARATH,,,,,,
1741,Cluster-67248.80974,653v111,AHL27585.1,KF872204.1,"RDR, RDRP",Q9LQV2,PF05183//PF02576,KOG0988,RDR1_ARATH,,,,,,
1742,Cluster-67248.145058,653v111,XP_011070126.1,XM_011071824.1,PEX19,Q94EI3,PF04614,KOG3133,PE192_ARATH,,,,,,
1743,Cluster-67248.112206,653v111,BAA75514.1,AB024050.1,--,Q9CAD0,PF00010,--,EGL1_ARATH,,,,,,
1744,Cluster-67248.89728,653v111,XP_011072752.1,--,--,Q9C8K7,PF07646//PF01344,KOG0379,FBK21_ARATH,,,,,,
1745,Cluster-67248.84604,653v111,XP_011099187.1,XM_011100885.1,--,--,PF04053//PF10590//PF13414//PF06957//PF00515,--,-,,,,,,
1746,Cluster-67248.34321,653v111,--,--,--,--,--,--,-,,,,,,
1747,Cluster-67248.82530,653v111,XP_011073171.1,XM_012991775.1,--,Q6DBP4,PF00822//PF06984//PF07062//PF03283,--,PAE8_ARATH,,,,,,
1748,Cluster-67248.86976,653v111,XP_011071495.1,XM_012991057.1,"aroDE, DHQ-SDH",Q9SQT8,PF03435//PF00106//PF03446//PF01487//PF01134//PF02826//PF08501,KOG0692,DHQSD_ARATH,,,,,,
1749,Cluster-67248.91349,653v111,XP_011100883.1,XM_002276361.3,--,P73627,--,KOG1235,Y1770_SYNY3,,,,,,
1750,Cluster-67248.41201,653v111,XP_011069803.1,XM_012987935.1,LYPLA3,Q9FZI8,PF07819//PF02450,KOG2369,LCAT1_ARATH,,,,,,
1751,Cluster-67248.102459,653v111,XP_012842600.1,XM_012987148.1,VPS13A_C,Q8BX70,PF02485//PF02188//PF04083//PF00168//PF00972,KOG1809,VP13C_MOUSE,,,,,,
1752,Cluster-67248.94807,653v111,--,--,--,--,--,--,-,,,,,,
1753,Cluster-67248.151551,653v111,CBI22652.3,XM_011077802.1,"htpG, HSP90A",P51819,PF00183,KOG0019,HSP83_IPONI,,,,,,
1754,Cluster-67248.92938,653v111,AFK29285.1,KT324654.1,"SPS, sds",Q76FS5,PF01805//PF00348//PF07307,KOG0776,SPS2_ARATH,,,,,,
1755,Cluster-67248.76854,653v111,XP_011091786.1,XM_011093484.1,--,Q0D3J9,PF08675//PF00076,--,C3H53_ORYSJ,,,,,,
1756,Cluster-67248.101576,653v111,XP_011082872.1,XM_012991438.1,--,Q9Y5Z4,PF08499,--,HEBP2_HUMAN,,,,,,
1757,Cluster-67248.97235,653v111,XP_012849133.1,XM_012993679.1,APR,P92979,PF01507,--,APR1_ARATH,,,,,,
1758,Cluster-67248.148461,653v111,XP_011086103.1,XM_009624739.1,--,--,--,--,-,,,,,,
1759,Cluster-67248.107920,653v111,EYU32460.1,XM_011103572.1,"REX1, REXO1, RNH70",Q8L7M4,PF01676,KOG2248,SDN5_ARATH,,,,,,
1760,Cluster-67248.75043,653v111,XP_012838418.1,XM_016041462.1,"SLC25A20_29, CACT, CACL, CRC1",Q93XM7,--,KOG0758,MCAT_ARATH,,,,,,
1761,Cluster-67248.110524,653v111,XP_011075601.1,XM_011077299.1,--,Q9LV37,PF00069//PF06293//PF07714,KOG0660,MPK9_ARATH,,,,,,
