Cluster-12724.0,GO:0006730
Cluster-67248.130546,GO:0005667
Cluster-67248.130547,GO:0005667
Cluster-67248.130903,GO:0005874
Cluster-67248.131113,GO:0005667
Cluster-67248.131321,GO:0005840
Cluster-67248.131888,GO:0005783
Cluster-67248.133030,GO:0030117
Cluster-67248.133140,GO:0042575
Cluster-67248.133294,GO:0016020
Cluster-67248.133943,GO:0019028
Cluster-67248.134682,GO:0016020
Cluster-67248.135023,GO:0009379
Cluster-67248.135347,GO:0009288
Cluster-67248.135381,GO:0016020
Cluster-67248.135550,GO:0005741
Cluster-67248.135660,GO:0030117
Cluster-67248.135921,GO:0005667
Cluster-67248.136753,GO:0005578
Cluster-67248.137729,GO:0016020
Cluster-67248.138436,GO:0019012
Cluster-67248.13909,GO:0005578
Cluster-67248.13918,GO:0019867
Cluster-67248.139231,GO:0005801
Cluster-67248.139306,GO:0031379
Cluster-67248.139330,GO:0019031
Cluster-67248.13959,GO:0032040
Cluster-67248.140445,GO:0045298
Cluster-67248.140635,GO:0019031
Cluster-67248.140657,GO:0019898
Cluster-67248.141007,GO:0000151
Cluster-67248.141064,GO:0005667
Cluster-67248.141065,GO:0005667
Cluster-67248.141316,GO:0005887
Cluster-67248.141352,GO:0019013
Cluster-67248.141503,GO:0016021
Cluster-67248.142580,GO:0005634
Cluster-67248.142674,GO:0016021
Cluster-67248.143690,GO:0016021
Cluster-67248.143707,GO:0016592
Cluster-67248.143751,GO:0016592
Cluster-67248.143939,GO:0005730
Cluster-67248.144155,GO:0009522
Cluster-67248.145058,GO:0005777
Cluster-67248.145457,GO:0005730
Cluster-67248.145870,GO:0005657
Cluster-67248.146823,GO:0031379
Cluster-67248.146924,GO:0005581
Cluster-67248.147119,GO:0016020
Cluster-67248.147120,GO:0016020
Cluster-67248.14743,GO:0016021
Cluster-67248.147797,GO:0005840
Cluster-67248.147948,GO:0016020
Cluster-67248.148419,GO:0005787
Cluster-67248.148557,GO:0016020
Cluster-67248.148926,GO:0000176
Cluster-67248.149503,GO:0005657
Cluster-67248.150416,GO:0016020
Cluster-67248.150475,GO:0016021
Cluster-67248.150525,GO:0031379
Cluster-67248.1520,GO:0005634
Cluster-67248.152284,GO:0016020
Cluster-67248.152682,GO:0005667
Cluster-67248.154177,GO:0009295
Cluster-67248.154178,GO:0005694
Cluster-67248.154811,GO:0005779
Cluster-67248.156281,GO:0005874
Cluster-67248.157010,GO:0009365
Cluster-67248.158081,GO:0016020
Cluster-67248.158143,GO:0009365
Cluster-67248.158164,GO:0009365
Cluster-67248.158168,GO:0009365
Cluster-67248.158390,GO:0016020
Cluster-67248.15910,GO:0005737
Cluster-67248.161898,GO:0019012
Cluster-67248.163216,GO:0016021
Cluster-67248.163265,GO:0005667
Cluster-67248.164029,GO:0005634
Cluster-67248.165565,GO:0016021
Cluster-67248.167058,GO:0005634
Cluster-67248.168288,GO:0016020
Cluster-67248.171401,GO:0005622
Cluster-67248.172254,GO:0019028
Cluster-67248.18729,GO:0019031
Cluster-67248.18739,GO:0016021
Cluster-67248.1946,GO:0005886
Cluster-67248.19877,GO:0005783
Cluster-67248.21106,GO:0016021
Cluster-67248.21861,GO:0005680
Cluster-67248.22994,GO:0009379
Cluster-67248.23768,GO:0016021
Cluster-67248.24071,GO:0009986
Cluster-67248.25931,GO:0071203
Cluster-67248.2681,GO:0005840
Cluster-67248.2785,GO:0005840
Cluster-67248.27951,GO:0008247
Cluster-67248.28001,GO:0016020
Cluster-67248.30494,GO:0000178
Cluster-67248.30566,GO:0016021
Cluster-67248.3081,GO:0005622
Cluster-67248.32882,GO:0005730
Cluster-67248.33867,GO:0016020
Cluster-67248.35464,GO:0016021
Cluster-67248.36113,GO:0005882
Cluster-67248.38271,GO:0016020
Cluster-67248.38272,GO:0016020
Cluster-67248.38464,GO:0016021
Cluster-67248.39226,GO:0016342
Cluster-67248.39287,GO:0016020
Cluster-67248.41724,GO:0009365
Cluster-67248.4208,GO:0005840
Cluster-67248.42533,GO:0016020
Cluster-67248.43252,GO:0016020
Cluster-67248.43841,GO:0016021
Cluster-67248.44994,GO:0005680
Cluster-67248.45605,GO:0016020
Cluster-67248.45606,GO:0016020
Cluster-67248.46288,GO:0005578
Cluster-67248.49199,GO:0005576
Cluster-67248.50635,GO:0005887
Cluster-67248.51641,GO:0016020
Cluster-67248.52261,GO:0016020
Cluster-67248.52306,GO:0016021
Cluster-67248.52468,GO:0009365
Cluster-67248.52722,GO:0005578
Cluster-67248.52724,GO:0005578
Cluster-67248.53188,GO:0005737
Cluster-67248.53353,GO:0016020
Cluster-67248.54002,GO:0000786
Cluster-67248.54663,GO:0005680
Cluster-67248.55188,GO:0005576
Cluster-67248.55310,GO:0016020
Cluster-67248.55330,GO:0009288
Cluster-67248.55799,GO:0016021
Cluster-67248.55800,GO:0016021
Cluster-67248.55801,GO:0016021
Cluster-67248.55802,GO:0016021
Cluster-67248.55836,GO:0030127
Cluster-67248.56048,GO:0016021
Cluster-67248.56857,GO:0019028
Cluster-67248.56880,GO:0016021
Cluster-67248.56998,GO:0046809
Cluster-67248.57183,GO:0005634
Cluster-67248.57902,GO:0031224
Cluster-67248.58313,GO:0016020
Cluster-67248.59311,GO:0016021
Cluster-67248.59436,GO:0000276
Cluster-67248.59697,GO:0005667
Cluster-67248.60543,GO:0005634
Cluster-67248.61895,GO:0009986
Cluster-67248.62054,GO:0016021
Cluster-67248.62498,GO:0000276
Cluster-67248.6264,GO:0031160
Cluster-67248.63030,GO:0016021
Cluster-67248.63032,GO:0016021
Cluster-67248.64505,GO:0005667
Cluster-67248.64713,GO:0016021
Cluster-67248.64954,GO:0019804
Cluster-67248.64955,GO:0019804
Cluster-67248.65001,GO:0005634
Cluster-67248.65394,GO:0016021
Cluster-67248.65674,GO:0016021
Cluster-67248.65881,GO:0016020
Cluster-67248.65887,GO:0016020
Cluster-67248.66039,GO:0005945
Cluster-67248.66995,GO:0005667
Cluster-67248.68063,GO:0048046
Cluster-67248.68108,GO:0016020
Cluster-67248.68110,GO:0005578
Cluster-67248.68453,GO:0005622
Cluster-67248.68771,GO:0042575
Cluster-67248.69215,GO:0030176
Cluster-67248.69656,GO:0016020
Cluster-67248.69728,GO:0016020
Cluster-67248.69836,GO:0005783
Cluster-67248.69949,GO:0005840
Cluster-67248.70115,GO:0005634
Cluster-67248.70181,GO:0016020
Cluster-67248.70526,GO:0016021
Cluster-67248.71505,GO:0016020
Cluster-67248.73459,GO:0016020
Cluster-67248.74132,GO:0005672
Cluster-67248.74317,GO:0016020
Cluster-67248.74320,GO:0016020
Cluster-67248.74369,GO:0016020
Cluster-67248.74718,GO:0009379
Cluster-67248.76022,GO:0016020
Cluster-67248.76238,GO:0016021
Cluster-67248.76463,GO:0042729
Cluster-67248.76489,GO:0000276
Cluster-67248.76847,GO:0005815
Cluster-67248.76854,GO:0005737
Cluster-67248.77074,GO:0016021
Cluster-67248.77198,GO:0016021
Cluster-67248.77250,GO:0016020
Cluster-67248.77251,GO:0016020
Cluster-67248.77810,GO:0016021
Cluster-67248.78919,GO:0005576
Cluster-67248.78974,GO:0005840
Cluster-67248.79192,GO:0016021
Cluster-67248.79238,GO:0005667
Cluster-67248.79805,GO:0031379
Cluster-67248.79928,GO:0005667
Cluster-67248.80043,GO:0005971
Cluster-67248.80212,GO:0016021
Cluster-67248.80259,GO:0016020
Cluster-67248.80260,GO:0016020
Cluster-67248.80850,GO:0005789
Cluster-67248.80958,GO:0030127
Cluster-67248.80974,GO:0031379
Cluster-67248.81781,GO:0042025
Cluster-67248.81853,GO:0030127
Cluster-67248.81915,GO:0005737
Cluster-67248.82138,GO:0016020
Cluster-67248.82229,GO:0005667
Cluster-67248.82464,GO:0016021
Cluster-67248.82530,GO:0005761
Cluster-67248.82531,GO:0016021
Cluster-67248.82532,GO:0016021
Cluster-67248.82557,GO:0016020
Cluster-67248.83102,GO:0005634
Cluster-67248.83303,GO:0005742
Cluster-67248.83386,GO:0019031
Cluster-67248.83389,GO:0009986
Cluster-67248.83874,GO:0005634
Cluster-67248.84229,GO:0005737
Cluster-67248.84569,GO:0000502
Cluster-67248.84604,GO:0030117
Cluster-67248.84718,GO:0005622
Cluster-67248.84786,GO:0005887
Cluster-67248.84836,GO:0016021
Cluster-67248.85099,GO:0016020
Cluster-67248.85247,GO:0005576
Cluster-67248.85568,GO:0005667
Cluster-67248.86551,GO:0005634
Cluster-67248.86752,GO:0005622
Cluster-67248.86826,GO:0016020
Cluster-67248.86827,GO:0016020
Cluster-67248.86828,GO:0016020
Cluster-67248.86831,GO:0016021
Cluster-67248.86849,GO:0005576
Cluster-67248.86850,GO:0005576
Cluster-67248.87072,GO:0005840
Cluster-67248.87650,GO:0016020
Cluster-67248.87670,GO:0009365
Cluster-67248.87839,GO:0005634
Cluster-67248.87881,GO:0005840
Cluster-67248.87944,GO:0005634
Cluster-67248.88075,GO:0016020
Cluster-67248.88711,GO:0000785
Cluster-67248.88741,GO:0005925
Cluster-67248.88914,GO:0005852
Cluster-67248.90443,GO:0005634
Cluster-67248.90888,GO:0016021
Cluster-67248.90898,GO:0005618
Cluster-67248.91387,GO:0030286
Cluster-67248.91509,GO:0042575
Cluster-67248.91850,GO:0043231
Cluster-67248.92042,GO:0016021
Cluster-67248.92145,GO:0005576
Cluster-67248.92208,GO:0009359
Cluster-67248.92213,GO:0009359
Cluster-67248.92437,GO:0045298
Cluster-67248.92568,GO:0016021
Cluster-67248.92570,GO:0016021
Cluster-67248.92575,GO:0016021
Cluster-67248.92672,GO:0019031
Cluster-67248.92821,GO:0005737
Cluster-67248.93061,GO:0005634
Cluster-67248.93175,GO:0005576
Cluster-67248.93424,GO:0019804
Cluster-67248.93473,GO:0005737
Cluster-67248.93474,GO:0005737
Cluster-67248.93476,GO:0005840
Cluster-67248.94279,GO:0005657
Cluster-67248.94559,GO:0005576
Cluster-67248.95176,GO:0033178
Cluster-67248.95216,GO:0016021
Cluster-67248.95310,GO:0031379
Cluster-67248.95363,GO:0005576
Cluster-67248.95417,GO:0005737
Cluster-67248.95596,GO:0005578
Cluster-67248.95718,GO:0009379
Cluster-67248.95837,GO:0005850
Cluster-67248.96043,GO:0005576
Cluster-67248.96312,GO:0005779
Cluster-67248.96461,GO:0016020
Cluster-67248.96497,GO:0005886
Cluster-67248.96569,GO:0016021
Cluster-67248.96582,GO:0016021
Cluster-67248.96624,GO:0030127
Cluster-67248.96862,GO:0005634
Cluster-67248.96874,GO:0005840
Cluster-67248.96888,GO:0016020
Cluster-67248.96925,GO:0019898
Cluster-67248.96943,GO:0016021
Cluster-67248.96973,GO:0042575
Cluster-67248.97196,GO:0005759
Cluster-67248.97239,GO:0005779
Cluster-67248.97453,GO:0005634
Cluster-67248.97479,GO:0016020
Cluster-67248.97627,GO:0005634
Cluster-67248.97664,GO:0016021
Cluster-67248.97697,GO:0016021
Cluster-67248.97704,GO:0031461
Cluster-67248.97739,GO:0016021
Cluster-67248.97742,GO:0019031
Cluster-67248.97814,GO:0005742
Cluster-67248.97954,GO:0016020
Cluster-67248.97976,GO:0005622
Cluster-67248.98012,GO:0031461
Cluster-67248.98193,GO:0000148
Cluster-67248.98242,GO:0016020
Cluster-67248.98307,GO:0005634
Cluster-67248.98319,GO:0005737
Cluster-67248.98425,GO:0016020
Cluster-67248.98441,GO:0005737
Cluster-67248.98475,GO:0016021
Cluster-67248.98484,GO:0005737
Cluster-67248.98759,GO:0005739
Cluster-67248.98815,GO:0016020
Cluster-67248.98903,GO:0019028
Cluster-67248.98959,GO:0016020
Cluster-67248.99044,GO:0005634
Cluster-67248.99142,GO:0005576
Cluster-67248.99225,GO:0005737
Cluster-67248.99228,GO:0016020
Cluster-67248.99280,GO:0005737
Cluster-67248.99336,GO:0016020
Cluster-67248.99426,GO:0005576
Cluster-67248.99428,GO:0042600
Cluster-67248.99445,GO:0016021
Cluster-67248.99537,GO:0009317
Cluster-67248.99572,GO:0019898
Cluster-67248.99591,GO:0016021
Cluster-67248.99608,GO:0016021
Cluster-67248.99760,GO:0005730
Cluster-67248.99809,GO:0016021
Cluster-67248.99818,GO:0016020
Cluster-67248.99822,GO:0016020
Cluster-67248.99848,GO:0016021
Cluster-67248.99869,GO:0016021
Cluster-67248.99870,GO:0016021
Cluster-67248.99884,GO:0042575
Cluster-67248.99907,GO:0005730
Cluster-67248.99916,GO:0009379
Cluster-68372.6,GO:0005634
Cluster-68895.0,GO:0005581
Cluster-7270.0,GO:0016020
Cluster-73563.2,GO:0019031
Cluster-73688.0,GO:0016021
Cluster-7595.0,GO:0000786
Cluster-9143.0,GO:0005861
Cluster-24414.0,GO:0005840
Cluster-29250.0,GO:0005737
Cluster-31837.1,GO:0005634
Cluster-40622.0,GO:0030529
Cluster-44121.0,GO:0042575
Cluster-5860.1,GO:0019898
Cluster-67248.100751,GO:0016021
Cluster-67248.100752,GO:0016021
Cluster-67248.101042,GO:0016021
Cluster-67248.101068,GO:0005657
Cluster-67248.101159,GO:0016020
Cluster-67248.101319,GO:0017119
Cluster-67248.101981,GO:0005576
Cluster-67248.102146,GO:0016021
Cluster-67248.102424,GO:0009986
Cluster-67248.102459,GO:0016020
Cluster-67248.102646,GO:0005576
Cluster-67248.103005,GO:0016021
Cluster-67248.103607,GO:0005730
Cluster-67248.104349,GO:0009317
Cluster-67248.104703,GO:0005869
Cluster-67248.105667,GO:0005840
Cluster-67248.105668,GO:0005853
Cluster-67248.106241,GO:0005874
Cluster-67248.107461,GO:0005667
Cluster-67248.107477,GO:0009379
Cluster-67248.108385,GO:0005657
Cluster-67248.108390,GO:0005657
Cluster-67248.10853,GO:0016020
Cluster-67248.109143,GO:0005634
Cluster-67248.109316,GO:0005667
Cluster-67248.109878,GO:0000775
Cluster-67248.110379,GO:0008250
Cluster-67248.111402,GO:0005680
Cluster-67248.112168,GO:0005618
Cluster-67248.112591,GO:0045298
Cluster-67248.112916,GO:0005737
Cluster-67248.113187,GO:0005743
Cluster-67248.113672,GO:0000786
Cluster-67248.114284,GO:0016021
Cluster-67248.115049,GO:0016020
Cluster-67248.115111,GO:0005874
Cluster-67248.116057,GO:0008076
Cluster-67248.116386,GO:0045298
Cluster-67248.117045,GO:0016021
Cluster-67248.117440,GO:0005634
Cluster-67248.117442,GO:0000123
Cluster-67248.117780,GO:0009379
Cluster-67248.118159,GO:0016021
Cluster-67248.119185,GO:0030132
Cluster-67248.120716,GO:0005667
Cluster-67248.120781,GO:0019028
Cluster-67248.12083,GO:0005578
Cluster-67248.122428,GO:0005576
Cluster-67248.122438,GO:0045298
Cluster-67248.122581,GO:0005657
Cluster-67248.123018,GO:0016020
Cluster-67248.123094,GO:0019867
Cluster-67248.123117,GO:0042729
Cluster-67248.125209,GO:0005667
Cluster-67248.125502,GO:0016020
Cluster-67248.126525,GO:0042729
Cluster-67248.126767,GO:0005667
Cluster-67248.127009,GO:0019867
Cluster-67248.127864,GO:0016020
Cluster-67248.128133,GO:0005634
Cluster-67248.128273,GO:0000148
Cluster-67248.129638,GO:0008250
Cluster-67248.130903,GO:0005737
Cluster-67248.133943,GO:0005874
Cluster-67248.135023,GO:0016021
Cluster-67248.13909,GO:0005581
Cluster-67248.13918,GO:0016021
Cluster-67248.139231,GO:0016020
Cluster-67248.139330,GO:0009986
Cluster-67248.140445,GO:0019898
Cluster-67248.140635,GO:0005876
Cluster-67248.140657,GO:0005737
Cluster-67248.141316,GO:0005886
Cluster-67248.143751,GO:0016020
Cluster-67248.146924,GO:0005578
Cluster-67248.147119,GO:0005657
Cluster-67248.147120,GO:0005657
Cluster-67248.14743,GO:0005667
Cluster-67248.148419,GO:0016021
Cluster-67248.148926,GO:0005634
Cluster-67248.150416,GO:0016021
Cluster-67248.152682,GO:0005874
Cluster-67248.154177,GO:0005694
Cluster-67248.154178,GO:0009295
Cluster-67248.156281,GO:0045298
Cluster-67248.158143,GO:0005667
Cluster-67248.161898,GO:0005634
Cluster-67248.163216,GO:0016020
Cluster-67248.163265,GO:0005622
Cluster-67248.164029,GO:0000221
Cluster-67248.165565,GO:0005576
Cluster-67248.167058,GO:0005737
Cluster-67248.171401,GO:0005576
Cluster-67248.172254,GO:0005737
Cluster-67248.1946,GO:0005840
Cluster-67248.22994,GO:0005657
Cluster-67248.23768,GO:0045298
Cluster-67248.24071,GO:0016021
Cluster-67248.25931,GO:0016021
Cluster-67248.28001,GO:0009288
Cluster-67248.30494,GO:0016021
Cluster-67248.30566,GO:0016020
Cluster-67248.36113,GO:0045298
Cluster-67248.38272,GO:0009318
Cluster-67248.39226,GO:0005783
Cluster-67248.49199,GO:0042600
Cluster-67248.50635,GO:0016020
Cluster-67248.52468,GO:0016459
Cluster-67248.53188,GO:0009345
Cluster-67248.54002,GO:0005634
Cluster-67248.55188,GO:0005634
Cluster-67248.55310,GO:0016021
Cluster-67248.55330,GO:0005840
Cluster-67248.55799,GO:0016020
Cluster-67248.55800,GO:0016020
Cluster-67248.55801,GO:0033644
Cluster-67248.55802,GO:0016020
Cluster-67248.56857,GO:0042729
Cluster-67248.57902,GO:0016592
Cluster-67248.61895,GO:0016021
Cluster-67248.6264,GO:0009522
Cluster-67248.63032,GO:0005789
Cluster-67248.68063,GO:0005618
Cluster-67248.68108,GO:0005578
Cluster-67248.68110,GO:0016020
Cluster-67248.68771,GO:0005634
Cluster-67248.69215,GO:0005667
Cluster-67248.69949,GO:0005622
Cluster-67248.70115,GO:0005737
Cluster-67248.70181,GO:0045298
Cluster-67248.74718,GO:0005657
Cluster-67248.76238,GO:0005737
Cluster-67248.76463,GO:0072686
Cluster-67248.76854,GO:0005634
Cluster-67248.78919,GO:0005634
Cluster-67248.79238,GO:0005634
Cluster-67248.79805,GO:0005634
Cluster-67248.79928,GO:0009379
Cluster-67248.80212,GO:0009365
Cluster-67248.80850,GO:0016021
Cluster-67248.82138,GO:0030117
Cluster-67248.82530,GO:0016021
Cluster-67248.83386,GO:0009986
Cluster-67248.83389,GO:0019031
Cluster-67248.84604,GO:0030126
Cluster-67248.85099,GO:0009288
Cluster-67248.85568,GO:0005634
Cluster-67248.86752,GO:0016020
Cluster-67248.86831,GO:0005576
Cluster-67248.87072,GO:0005622
Cluster-67248.88741,GO:0009288
Cluster-67248.88914,GO:0005840
Cluster-67248.90443,GO:0016020
Cluster-67248.91387,GO:0005577
Cluster-67248.92821,GO:0005634
Cluster-67248.93175,GO:0016021
Cluster-67248.93473,GO:0005840
Cluster-67248.93474,GO:0005576
Cluster-67248.93476,GO:0005576
Cluster-67248.94279,GO:0009379
Cluster-67248.95417,GO:0005634
Cluster-67248.95718,GO:0005576
Cluster-67248.95837,GO:0005840
Cluster-67248.96497,GO:0016020
Cluster-67248.96569,GO:0000445
Cluster-67248.96582,GO:0000445
Cluster-67248.96624,GO:0055036
Cluster-67248.96888,GO:0019031
Cluster-67248.96925,GO:0005576
Cluster-67248.97627,GO:0016592
Cluster-67248.97664,GO:0016272
Cluster-67248.97739,GO:0000276
Cluster-67248.97742,GO:0016020
Cluster-67248.98193,GO:0016020
Cluster-67248.98319,GO:0005667
Cluster-67248.98475,GO:0016020
Cluster-67248.98484,GO:0016020
Cluster-67248.98903,GO:0030077
Cluster-67248.98959,GO:0000148
Cluster-67248.99044,GO:0016020
Cluster-67248.99225,GO:0016020
Cluster-67248.99426,GO:0042600
Cluster-67248.99428,GO:0005576
Cluster-67248.99445,GO:0009941
Cluster-67248.99572,GO:0009654
Cluster-67248.99809,GO:0009535
Cluster-67248.99907,GO:0005657
Cluster-67248.99916,GO:0016021
Cluster-68372.6,GO:0000786
Cluster-68895.0,GO:0005578
Cluster-73563.2,GO:0005634
Cluster-73688.0,GO:0005763
Cluster-7595.0,GO:0005634
Cluster-40622.0,GO:0005622
Cluster-5860.1,GO:0009523
Cluster-67248.101981,GO:0005856
Cluster-67248.102646,GO:0005667
Cluster-67248.104349,GO:0005576
Cluster-67248.107477,GO:0005657
Cluster-67248.10853,GO:0000148
Cluster-67248.109143,GO:0005958
Cluster-67248.109316,GO:0016459
Cluster-67248.109878,GO:0042575
Cluster-67248.115049,GO:0005657
Cluster-67248.116057,GO:0016021
Cluster-67248.116386,GO:0005874
Cluster-67248.117440,GO:0000123
Cluster-67248.117442,GO:0005667
Cluster-67248.118159,GO:0016020
Cluster-67248.12083,GO:0016020
Cluster-67248.123117,GO:0005876
Cluster-67248.125209,GO:0016021
Cluster-67248.126525,GO:0005876
Cluster-67248.127009,GO:0005634
Cluster-67248.127864,GO:0005787
Cluster-67248.133943,GO:0045298
Cluster-67248.135023,GO:0005657
Cluster-67248.140445,GO:0017119
Cluster-67248.140635,GO:0045298
Cluster-67248.143751,GO:0000139
Cluster-67248.14743,GO:0005815
Cluster-67248.152682,GO:0045298
Cluster-67248.158143,GO:0016459
Cluster-67248.163265,GO:0005657
Cluster-67248.171401,GO:0016020
Cluster-67248.1946,GO:0016021
Cluster-67248.22994,GO:0005634
Cluster-67248.25931,GO:0005739
Cluster-67248.36113,GO:0005874
Cluster-67248.38272,GO:0009328
Cluster-67248.39226,GO:0016021
Cluster-67248.52468,GO:0005667
Cluster-67248.55330,GO:0016020
Cluster-67248.55801,GO:0016020
Cluster-67248.56857,GO:0019031
Cluster-67248.6264,GO:0042651
Cluster-67248.63032,GO:0005744
Cluster-67248.70115,GO:0005667
Cluster-67248.70181,GO:0005874
Cluster-67248.79928,GO:0005657
Cluster-67248.80212,GO:0017119
Cluster-67248.82530,GO:0005840
Cluster-67248.83386,GO:0016020
Cluster-67248.83389,GO:0016020
Cluster-67248.85099,GO:0005840
Cluster-67248.88741,GO:0016272
Cluster-67248.91387,GO:0009288
Cluster-67248.93474,GO:0005840
Cluster-67248.93476,GO:0005737
Cluster-67248.95718,GO:0005893
Cluster-67248.96624,GO:0033644
Cluster-67248.96925,GO:0009654
Cluster-67248.97664,GO:0016020
Cluster-67248.97739,GO:0005764
Cluster-67248.98903,GO:0016021
Cluster-67248.99044,GO:0016021
Cluster-67248.99572,GO:0009523
Cluster-67248.99916,GO:0005657
Cluster-68895.0,GO:0016020
Cluster-73563.2,GO:0019028
Cluster-67248.104349,GO:0005940
Cluster-67248.10853,GO:0048046
Cluster-67248.109878,GO:0005634
Cluster-67248.116057,GO:0005576
Cluster-67248.12083,GO:0016021
Cluster-67248.133943,GO:0019031
Cluster-67248.135023,GO:0005667
Cluster-67248.140445,GO:0005886
Cluster-67248.140635,GO:0016272
Cluster-67248.143751,GO:0005737
Cluster-67248.14743,GO:0005801
Cluster-67248.171401,GO:0005667
Cluster-67248.25931,GO:0005783
Cluster-67248.36113,GO:0016020
Cluster-67248.38272,GO:0005737
Cluster-67248.56857,GO:0005876
Cluster-67248.88741,GO:0019031
Cluster-67248.91387,GO:0005783
Cluster-67248.95718,GO:0005657
Cluster-67248.96624,GO:0019028
Cluster-67248.96925,GO:0009523
Cluster-67248.99916,GO:0005667
Cluster-73563.2,GO:0005667
Cluster-67248.104349,GO:0000776
Cluster-67248.135023,GO:0016020
Cluster-67248.140445,GO:0005737
Cluster-67248.140635,GO:0000940
Cluster-67248.14743,GO:0016020
Cluster-67248.25931,GO:0005669
Cluster-67248.38272,GO:0005576
Cluster-67248.91387,GO:0005667
Cluster-67248.104349,GO:0005876
Cluster-67248.135023,GO:0042729
Cluster-67248.140445,GO:0005577
Cluster-67248.14743,GO:0005634
Cluster-67248.38272,GO:0019031
Cluster-67248.91387,GO:0016020
Cluster-67248.104349,GO:0005577
Cluster-67248.135023,GO:0005876
Cluster-67248.38272,GO:0005741
Cluster-67248.91387,GO:0016021
Cluster-67248.104349,GO:0016021
Cluster-67248.38272,GO:0016021
